item,itemLabel,image,article,opphavsland,opphavslandLabel
"http://www.wikidata.org/entity/Q16911615","palate cleanser","http://commons.wikimedia.org/wiki/Special:FilePath/Boomtown%20Steakhouse%20-%202021-10-16%20-%20Sarah%20Stierch%2008.jpg","https://en.wikipedia.org/wiki/Palate_cleanser","",""
"http://www.wikidata.org/entity/Q5360549","Palbochae","http://commons.wikimedia.org/wiki/Special:FilePath/Palbo-chae.jpg","https://en.wikipedia.org/wiki/Babaocai","http://www.wikidata.org/entity/Q148","Kina"
"http://www.wikidata.org/entity/Q7127953","Pallubasa","http://commons.wikimedia.org/wiki/Special:FilePath/Pallubasa.jpg","https://en.wikipedia.org/wiki/Pallubasa","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q17005230","palm nut soup","http://commons.wikimedia.org/wiki/Special:FilePath/Palm%20nut%20soup%20close%20up.jpg","https://en.wikipedia.org/wiki/Palm_nut_soup","http://www.wikidata.org/entity/Q1033","Nigeria"
"http://www.wikidata.org/entity/Q3537474","Palmesaft","http://commons.wikimedia.org/wiki/Special:FilePath/Neera%20manufactured%20from%20Kollam%20Kaippuzha%20Plant%2C%20Feb%202016.jpg","https://nn.wikipedia.org/wiki/Palmesaft","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q2919135","pan-bagnat","http://commons.wikimedia.org/wiki/Special:FilePath/Panbagnat.jpg","https://en.wikipedia.org/wiki/Pan_bagnat","http://www.wikidata.org/entity/Q142","Frankrike"
"http://www.wikidata.org/entity/Q107358612","Pancake","http://commons.wikimedia.org/wiki/Special:FilePath/Ailin27VeganPancakeSpinachRice.JPG","https://en.wikipedia.org/wiki/Sinasir","http://www.wikidata.org/entity/Q1033","Nigeria"
"http://www.wikidata.org/entity/Q3893200","pane frattau","http://commons.wikimedia.org/wiki/Special:FilePath/Pane%20Frattau.jpg","https://en.wikipedia.org/wiki/Pane_fratau","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q130465645","Panhas","http://commons.wikimedia.org/wiki/Special:FilePath/Panhas%20-%20Janana%201a.jpg","https://en.wikipedia.org/wiki/Panhas","http://www.wikidata.org/entity/Q183","Tyskland"
"http://www.wikidata.org/entity/Q44541","pannekake","http://commons.wikimedia.org/wiki/Special:FilePath/Banana%20on%20pancake.jpg","https://nn.wikipedia.org/wiki/Pannekake","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q3396255","Pantxineta","http://commons.wikimedia.org/wiki/Special:FilePath/Pantxineta%20-%202011.JPG","https://en.wikipedia.org/wiki/Pantxineta","",""
"http://www.wikidata.org/entity/Q60761825","Panyalam","http://commons.wikimedia.org/wiki/Special:FilePath/Panyalam.jpg","https://en.wikipedia.org/wiki/Panyalam","http://www.wikidata.org/entity/Q928","Filippinene"
"http://www.wikidata.org/entity/Q432308","Papa a la Huancaína","http://commons.wikimedia.org/wiki/Special:FilePath/Papa%20huancaina.jpg","https://en.wikipedia.org/wiki/Papa_a_la_huanca%C3%ADna","http://www.wikidata.org/entity/Q419","Peru"
"http://www.wikidata.org/entity/Q4272221","Papeda","http://commons.wikimedia.org/wiki/Special:FilePath/Papeda%2C%20Kuah%20Kuning%2C%20Ikan%20Tude%20Bakar%202.jpg","https://en.wikipedia.org/wiki/Papeda_(food)","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q7136846","Pares","http://commons.wikimedia.org/wiki/Special:FilePath/Malabon%20Food%20Gift%20Expo%2018.jpg","https://en.wikipedia.org/wiki/Pares_(food)","http://www.wikidata.org/entity/Q928","Filippinene"
"http://www.wikidata.org/entity/Q7139220","Parmo","http://commons.wikimedia.org/wiki/Special:FilePath/Chicken%20Parmo.jpg","https://en.wikipedia.org/wiki/Parmo","http://www.wikidata.org/entity/Q21","England"
"http://www.wikidata.org/entity/Q3896505","parrozzo","http://commons.wikimedia.org/wiki/Special:FilePath/Parrozzo%2001.JPG","https://en.wikipedia.org/wiki/Parrozzo","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q7142949","pasta al pomodoro","http://commons.wikimedia.org/wiki/Special:FilePath/Orecchiette%20al%20Pomodoro.jpg","https://en.wikipedia.org/wiki/Pasta_al_pomodoro","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q876624","Pasta alla carbonara","http://commons.wikimedia.org/wiki/Special:FilePath/Espaguetis%20carbonara.jpg","https://no.wikipedia.org/wiki/Pasta_alla_carbonara","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q1761000","Pasta con le sarde","http://commons.wikimedia.org/wiki/Special:FilePath/Pasta%20con%20le%20sarde%20%28Palermo%29.jpg","https://en.wikipedia.org/wiki/Pasta_con_le_sarde","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q3897489","Pasta mollicata","http://commons.wikimedia.org/wiki/Special:FilePath/Agriturismo%20L%E2%80%99Orto%20di%20Lucania%20Montescagliosa%20Matera%2011.jpg","https://en.wikipedia.org/wiki/Pasta_mollicata","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q1052236","pasta salad","http://commons.wikimedia.org/wiki/Special:FilePath/Pasta%20salad%20closeup.JPG","https://en.wikipedia.org/wiki/Pasta_salad","",""
"http://www.wikidata.org/entity/Q7143016","Pastitsada","http://commons.wikimedia.org/wiki/Special:FilePath/%CE%A0%CE%B1%CF%83%CF%84%CE%B9%CF%84%CF%83%CE%AC%CE%B4%CE%B1%20%21.jpg","https://en.wikipedia.org/wiki/Pastitsada","",""
"http://www.wikidata.org/entity/Q2056399","pastırma","http://commons.wikimedia.org/wiki/Special:FilePath/Turkish%20pastirma.jpg","https://en.wikipedia.org/wiki/Pastirma","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q6066244","patatas a lo pobre","http://commons.wikimedia.org/wiki/Special:FilePath/Patatas%20a%20lo%20pobre%20%287456975814%29.jpg","https://en.wikipedia.org/wiki/Patatas_a_lo_pobre","",""
"http://www.wikidata.org/entity/Q11076619","patriotic soup","http://commons.wikimedia.org/wiki/Special:FilePath/Song%20dynasty%27s%20%27patriotic%20soup%27%20%28prepared%20in%20Clovis%20California%29%20%E5%AE%8B%E6%9C%9D%E7%9A%84%E2%80%9C%E8%AD%B7%E5%9C%8B%E8%8F%9C%E2%80%9D%EF%BC%88%E5%9C%A8%E5%8A%A0%E5%88%A9%E7%A6%8F%E5%B0%BC%E4%BA%9E%E5%85%8B%E6%B4%9B%E7%B6%AD%E6%96%AF%E5%B8%82%E8%A3%BD%E5%82%99%EF%BC%89%E3%80%82.jpg","https://en.wikipedia.org/wiki/Patriotic_soup","http://www.wikidata.org/entity/Q148","Kina"
"http://www.wikidata.org/entity/Q3629971","Pav bhaji","http://commons.wikimedia.org/wiki/Special:FilePath/Pav%20Bhaji.jpg","https://en.wikipedia.org/wiki/Pav_bhaji","http://www.wikidata.org/entity/Q668","India"
"http://www.wikidata.org/entity/Q120176394","peanuts og cola","http://commons.wikimedia.org/wiki/Special:FilePath/Peanuts%20and%20Coke%20front%20%28cropped%29.jpg","https://no.wikipedia.org/wiki/Pollycola","",""
"http://www.wikidata.org/entity/Q5261363","pecel","http://commons.wikimedia.org/wiki/Special:FilePath/Pecel%20Hariadhi.JPG","https://en.wikipedia.org/wiki/Pecel","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q742173","peixinhos da horta","http://commons.wikimedia.org/wiki/Special:FilePath/Peixinhos%20da%20horta.jpg","https://en.wikipedia.org/wiki/Peixinhos_da_horta","",""
"http://www.wikidata.org/entity/Q10978475","Pekasam","http://commons.wikimedia.org/wiki/Special:FilePath/Iwak%20Pakasam%20Basanga.JPG","https://en.wikipedia.org/wiki/Pekasam","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q17590922","Pelau","http://commons.wikimedia.org/wiki/Special:FilePath/MISC%20Pelau.jpg","https://en.wikipedia.org/wiki/Pelau","http://www.wikidata.org/entity/Q754","Trinidad og Tobago"
"http://www.wikidata.org/entity/Q130097","Pemmikan","http://commons.wikimedia.org/wiki/Special:FilePath/Pemmican%20ball.jpg","https://nn.wikipedia.org/wiki/Pemmikan","http://www.wikidata.org/entity/Q49","Nord-Amerika"
"http://www.wikidata.org/entity/Q4200659","Pempek","http://commons.wikimedia.org/wiki/Special:FilePath/Pempek%20campur.JPG","https://en.wikipedia.org/wiki/Pempek","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q4887922","pepes","http://commons.wikimedia.org/wiki/Special:FilePath/Pepes%20ikan%20emas%20%28pais%20lauk%20mas%29%20Sunda.jpg","https://en.wikipedia.org/wiki/Pepes","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q473271","peppernøtter","http://commons.wikimedia.org/wiki/Special:FilePath/Pepernoten001.jpg","https://nn.wikipedia.org/wiki/Peparn%C3%B8tt","http://www.wikidata.org/entity/Q55","Nederland"
"http://www.wikidata.org/entity/Q112669702","pepperoni pizza","http://commons.wikimedia.org/wiki/Special:FilePath/All%20Good%20pizza%20%2838501728345%29.jpg","https://en.wikipedia.org/wiki/Pepperoni_pizza","",""
"http://www.wikidata.org/entity/Q21781581","Peruvian pollada","http://commons.wikimedia.org/wiki/Special:FilePath/Pollada%20peru.jpg","https://en.wikipedia.org/wiki/Peruvian_pollada","http://www.wikidata.org/entity/Q419","Peru"
"http://www.wikidata.org/entity/Q7171328","pesarattu","http://commons.wikimedia.org/wiki/Special:FilePath/Pesarattu.jpg","https://en.wikipedia.org/wiki/Pesarattu","",""
"http://www.wikidata.org/entity/Q7178377","Petit Salé","http://commons.wikimedia.org/wiki/Special:FilePath/Petit%20sal%C3%A9%2001.jpg","https://en.wikipedia.org/wiki/Petit_sal%C3%A9","",""
"http://www.wikidata.org/entity/Q55629806","phat kaphrao","http://commons.wikimedia.org/wiki/Special:FilePath/Kraphao%20mu%20khai%20dao.jpg","https://en.wikipedia.org/wiki/Phat_kaphrao","http://www.wikidata.org/entity/Q869","Thailand"
"http://www.wikidata.org/entity/Q48774226","Pheasant under glass","http://commons.wikimedia.org/wiki/Special:FilePath/Phasianus%20colchicus%202%20tom%20%28Lukasz%20Lukasik%29.jpg","https://en.wikipedia.org/wiki/Pheasant_under_glass","",""
"http://www.wikidata.org/entity/Q15840444","Pholourie","http://commons.wikimedia.org/wiki/Special:FilePath/MISC%20Pholourie%20with%20Curry%20Dip.jpg","https://nn.wikipedia.org/wiki/Pholourie","http://www.wikidata.org/entity/Q668","India"
"http://www.wikidata.org/entity/Q59260812","picada","http://commons.wikimedia.org/wiki/Special:FilePath/Picada%20cordobesa.jpg","https://en.wikipedia.org/wiki/Picada_(Rioplatense_cuisine)","http://www.wikidata.org/entity/Q77","Uruguay"
"http://www.wikidata.org/entity/Q138024294","Pickle pizza","http://commons.wikimedia.org/wiki/Special:FilePath/Pickle%20pizza.jpg","https://en.wikipedia.org/wiki/Pickle_pizza","http://www.wikidata.org/entity/Q1527","Minnesota"
"http://www.wikidata.org/entity/Q3382650","Pieds paquets","http://commons.wikimedia.org/wiki/Special:FilePath/Pieds%20%26%20Paquets.JPG","https://en.wikipedia.org/wiki/Pieds_paquets","http://www.wikidata.org/entity/Q142","Frankrike"
"http://www.wikidata.org/entity/Q777487","Pikkels","http://commons.wikimedia.org/wiki/Special:FilePath/Mixed%20Pickles%20%289370-72%29.jpg","https://en.wikipedia.org/wiki/Mixed_pickle","",""
"http://www.wikidata.org/entity/Q7193747","pilaki","http://commons.wikimedia.org/wiki/Special:FilePath/Pilaki.jpg","https://en.wikipedia.org/wiki/Pilaki","",""
"http://www.wikidata.org/entity/Q1452513","pincho","http://commons.wikimedia.org/wiki/Special:FilePath/Pinchos%20bermeo%202.JPG","https://en.wikipedia.org/wiki/Pincho","",""
"http://www.wikidata.org/entity/Q19738844","Pindang","http://commons.wikimedia.org/wiki/Special:FilePath/Pindang%20Patin%20Palembang%202.jpg","https://en.wikipedia.org/wiki/Pindang","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q137609355","Pineapple shrimp balls","http://commons.wikimedia.org/wiki/Special:FilePath/Pineapple%20Shrimp%20Balls%20%E9%B3%B3%E6%A2%A8%E8%9D%A6%E7%90%83.jpg","https://en.wikipedia.org/wiki/Pineapple_shrimp_balls","http://www.wikidata.org/entity/Q865","Taiwan"
"http://www.wikidata.org/entity/Q1555816","Piperade","http://commons.wikimedia.org/wiki/Special:FilePath/Pip%C3%A9rade.jpg","https://en.wikipedia.org/wiki/Piperade","",""
"http://www.wikidata.org/entity/Q7197643","piracaldo","http://commons.wikimedia.org/wiki/Special:FilePath/Suquet%20de%20peix.jpg","https://en.wikipedia.org/wiki/Piracaldo","http://www.wikidata.org/entity/Q733","Paraguay"
"http://www.wikidata.org/entity/Q839910","pişmaniye","http://commons.wikimedia.org/wiki/Special:FilePath/Pismaniye%201%20%28Piotr%20Kuczynski%29.jpg","https://en.wikipedia.org/wiki/Pi%C5%9Fmaniye","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q1815839","Pissaladière","http://commons.wikimedia.org/wiki/Special:FilePath/Pissaladiera.jpg","https://no.wikipedia.org/wiki/Pissaladi%C3%A8re","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q6502741","pitepalt","http://commons.wikimedia.org/wiki/Special:FilePath/Pitepalt.jpg","https://en.wikipedia.org/wiki/Pitepalt","http://www.wikidata.org/entity/Q34","Sverige"
"http://www.wikidata.org/entity/Q2916235","Piyaz","http://commons.wikimedia.org/wiki/Special:FilePath/Piyaz%2001.jpg","https://en.wikipedia.org/wiki/Piyaz","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q500724","Pizza Margherita","http://commons.wikimedia.org/wiki/Special:FilePath/Pizza-napoletana.jpg","https://nn.wikipedia.org/wiki/Margherita","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q91908928","Pizza quattro formaggi","http://commons.wikimedia.org/wiki/Special:FilePath/Pizza%20quattro%20formaggi%20at%20restaurant%2C%20Chalk%20Farm%20Road%2C%20London.jpg","https://en.wikipedia.org/wiki/Pizza_quattro_formaggi","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q18542598","pizza quattro stagioni","http://commons.wikimedia.org/wiki/Special:FilePath/Pizza%20Quattro%20Stagioni.jpg","https://en.wikipedia.org/wiki/Pizza_quattro_stagioni","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q86665833","Pizza Rossini","http://commons.wikimedia.org/wiki/Special:FilePath/Pizza%20Rossini.jpg","https://en.wikipedia.org/wiki/Pizza_Rossini","",""
"http://www.wikidata.org/entity/Q2905237","Pkaila","http://commons.wikimedia.org/wiki/Special:FilePath/Pkaila.jpg","https://en.wikipedia.org/wiki/Pkaila","http://www.wikidata.org/entity/Q948","Tunisia"
"http://www.wikidata.org/entity/Q7200291","Placenta cake","http://commons.wikimedia.org/wiki/Special:FilePath/Bucharest%2C%20Greek%20pie-maker%2C%201880.jpg","https://en.wikipedia.org/wiki/Placenta_cake","http://www.wikidata.org/entity/Q2277","Det romerske keiserriket"
"http://www.wikidata.org/entity/Q7208574","Poke","http://commons.wikimedia.org/wiki/Special:FilePath/Shoyu%20and%20onion%20poke.jpg","https://no.wikipedia.org/wiki/Poke","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q2101181","polbo á feira","http://commons.wikimedia.org/wiki/Special:FilePath/Raci%C3%B3nPulpo.jpg","https://en.wikipedia.org/wiki/Polbo_%C3%A1_feira","",""
"http://www.wikidata.org/entity/Q1328767","Polonaise","http://commons.wikimedia.org/wiki/Special:FilePath/07909%20Wax%20bean%20serve%20with%20melted%20butter%20and%20fried%20crumbs%2C%20by%20Silar%202011.jpg","https://en.wikipedia.org/wiki/Polonaise_sauce","",""
"http://www.wikidata.org/entity/Q2482979","Pom","http://commons.wikimedia.org/wiki/Special:FilePath/Pom%20gerecht.JPG","https://en.wikipedia.org/wiki/Pom_(dish)","http://www.wikidata.org/entity/Q730","Surinam"
"http://www.wikidata.org/entity/Q7228884","Pootharekulu","http://commons.wikimedia.org/wiki/Special:FilePath/Pootharekulu%20dry%20fruits.jpg","https://en.wikipedia.org/wiki/Pootharekulu","http://www.wikidata.org/entity/Q668","India"
"http://www.wikidata.org/entity/Q81615502","Poqui poqui","http://commons.wikimedia.org/wiki/Special:FilePath/Ilocos%20Norte%20Currimao%20Sitio%20Remedios%20-%20Poqui%20Poqui.jpg","https://en.wikipedia.org/wiki/Poqui_poqui","http://www.wikidata.org/entity/Q928","Filippinene"
"http://www.wikidata.org/entity/Q104858644","Porcupine meatballs","http://commons.wikimedia.org/wiki/Special:FilePath/Porcupine%20meatballs.jpg","https://en.wikipedia.org/wiki/Porcupine_meatballs","",""
"http://www.wikidata.org/entity/Q2255703","pork tail","http://commons.wikimedia.org/wiki/Special:FilePath/Pig%20tail.jpg","https://en.wikipedia.org/wiki/Pork_tail","",""
"http://www.wikidata.org/entity/Q1137574","Porkkanalaatikko","http://commons.wikimedia.org/wiki/Special:FilePath/Carrot%20casserole.jpg","https://en.wikipedia.org/wiki/Porkkanalaatikko","http://www.wikidata.org/entity/Q33","Finland"
"http://www.wikidata.org/entity/Q7231310","Port sausage","http://commons.wikimedia.org/wiki/Special:FilePath/Persian%20Port%20Sausage%20%28Sosis%20Bandari%29%20with%20sliced%20tomato%20and%20kosher%20dills.jpg","https://en.wikipedia.org/wiki/Sosis_Bandari","http://www.wikidata.org/entity/Q794","Iran"
"http://www.wikidata.org/entity/Q152981","potetpannekake","http://commons.wikimedia.org/wiki/Special:FilePath/Potato%20pancakes.jpg","https://nn.wikipedia.org/wiki/Potetpannekake","",""
"http://www.wikidata.org/entity/Q97654410","potetpudding","http://commons.wikimedia.org/wiki/Special:FilePath/Babka%20Potato%20Dish-1.jpg","https://nn.wikipedia.org/wiki/Potetpudding","",""
"http://www.wikidata.org/entity/Q966824","Potjevleesch","http://commons.wikimedia.org/wiki/Special:FilePath/Jielbeaumadier%20potjevleesch%202010.jpg","https://en.wikipedia.org/wiki/Potjevleesch","http://www.wikidata.org/entity/Q31","Belgia"
"http://www.wikidata.org/entity/Q11826942","Prażonki","http://commons.wikimedia.org/wiki/Special:FilePath/Pieczonki01.jpg","https://en.wikipedia.org/wiki/Pra%C5%BConki","http://www.wikidata.org/entity/Q36","Polen"
"http://www.wikidata.org/entity/Q19944109","pukis","http://commons.wikimedia.org/wiki/Special:FilePath/Kue%20pancong%20di%20pasar%20Rantepao.JPG","https://en.wikipedia.org/wiki/Kue_pukis","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q118574754","Pundut nasi","http://commons.wikimedia.org/wiki/Special:FilePath/Pundut%20Nasi%2020230520%20200051.jpg","https://en.wikipedia.org/wiki/Pundut_Nasi","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q16773140","Putri salju cake","http://commons.wikimedia.org/wiki/Special:FilePath/Putri%20salju.JPG","https://en.wikipedia.org/wiki/Kue_putri_salju","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q108887239","pyzy","http://commons.wikimedia.org/wiki/Special:FilePath/Pyzy2.jpg","https://en.wikipedia.org/wiki/Pyzy_(dish)","",""
"http://www.wikidata.org/entity/Q6981917","Pölsa","http://commons.wikimedia.org/wiki/Special:FilePath/P%C3%B6lsa.jpg","https://nn.wikipedia.org/wiki/P%C3%B6lsa","http://www.wikidata.org/entity/Q34","Sverige"
"http://www.wikidata.org/entity/Q11996678","Pølsemix","http://commons.wikimedia.org/wiki/Special:FilePath/P%C3%B8lsemix.jpg","https://no.wikipedia.org/wiki/P%C3%B8lsemix","",""
"http://www.wikidata.org/entity/Q3373858","Qingtuan","http://commons.wikimedia.org/wiki/Special:FilePath/Qingtuan%20in%20Tangqi%202014-04.jpg","https://no.wikipedia.org/wiki/Qingtuan","http://www.wikidata.org/entity/Q148","Kina"
"http://www.wikidata.org/entity/Q106977722","quesabirria","http://commons.wikimedia.org/wiki/Special:FilePath/Quesabirria%20at%20Taqueria%20La%20Hacienda%2C%20Sonoma%2C%20California%20-%20Sarah%20Stierch.jpg","https://en.wikipedia.org/wiki/Quesabirria","http://www.wikidata.org/entity/Q96","Mexico"
"http://www.wikidata.org/entity/Q865325","quesadilla","http://commons.wikimedia.org/wiki/Special:FilePath/Quesadilles%20de%20Blanes%20amb%20salses.jpg","https://no.wikipedia.org/wiki/Quesadilla","http://www.wikidata.org/entity/Q96","Mexico"
